Ownership,Board,Year of Establishment,Co-Ed Status,Campus Size,Campus Type,ac_classes,smart_classes,wifi,boys_hostel,girls_hostel,auditorium/media_room,cafeteria/canteen,library/reading_room,playground,cctv,gps_bus_tracking_app,student_tracking_app,alumni_association,day_care,meals,medical_room,transportation,art_and_craft,dance,debate,drama,gardening,music,picnics_and_excursion,skating,horse_riding,gym,indoor_sports,outdoor_sports,swimming_pool,karate,taekwondo,yoga,computer_lab,science_lab,robotics_lab,ramps,washrooms,elevators,hall_of_fame,gallery,address,email,website,phone_no,school_name,school_image,class_offered,sf_ratio
Private,CBSE,1990,Co-Education,2Acres,Urban,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,[],"['https://images.uniapply.com/uploads/college/image/500/2190/Rashtra_Shakti_Vidyalaya_1331_Building_2_1.jpg', 'https://images.uniapply.com/uploads/college/image/500/2190/Rashtra_Shakti_Vidyalaya_1331_Building_1_2.jpg', 'https://images.uniapply.com/uploads/college/image/500/2190/Rashtra_Shakti_Vidyalaya_1331_Building_3.jpg', 'https://images.uniapply.com/uploads/college/image/500/2190/Rashtra_Shakti_Vidyalaya_1331_Activity_4.jpg', 'https://images.uniapply.com/uploads/college/image/500/2190/Rashtra_Shakti_Vidyalaya_1331_Dance_5.jpg', 'https://images.uniapply.com/uploads/college/image/500/2190/Rashtra_Shakti_Vidyalaya_1331_Event_3_6.jpg', 'https://images.uniapply.com/uploads/college/image/500/2190/Rashtra_Shakti_Vidyalaya_1331_Event_7.jpg', 'https://images.uniapply.com/uploads/college/image/500/2190/Rashtra_Shakti_Vidyalaya_1331_Group_Picture_8.jpg', 'https://images.uniapply.com/uploads/college/image/500/2190/Rashtra_Shakti_Vidyalaya_1331_Play_Ground_9.jpg']","Gandhi Nidhi, Hastsal, West Delhi, 110059",rashtrashaktividyalaya_05@yahoo.co.in,http://rashtrashaktividyalaya.com/,"9717709111,9717704888,9717709446,9717833399",Rashtra Shakti Vidyalaya,https://cdn.uniapply.com/assets/v1/d/images/main/spacer.71a50dbba44c.png,Nursery - Class 12,24:1
Private,CBSE,NA,Co-Education,NA,NA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],[],"Gali Number 2, Nangli Vihar Extension, Harphool Vihar, Baprola, South West Delhi, 110043",9810874772,,,Shiv Public School,https://cdn.uniapply.com/assets/v1/d/images/main/spacer.71a50dbba44c.png,Nursery - Class 8,NA
Private,NA,NA,Co-Education,NA,NA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],"['https://images.uniapply.com/uploads/college/image/500/2190/Building_UA_210220_154911.jpg', 'https://images.uniapply.com/uploads/college/image/500/2190/Enrtygate_UA_210220_154924.jpg', 'https://images.uniapply.com/uploads/college/image/500/2190/Dance2_UA_210220_154920.jpg', 'https://images.uniapply.com/uploads/college/image/500/2190/Dance1_UA_210220_154917.jpg', 'https://images.uniapply.com/uploads/college/image/500/2190/Dance_UA_210220_154915.jpg', 'https://images.uniapply.com/uploads/college/image/500/2190/Karate_UA_210220_154933.jpg', 'https://images.uniapply.com/uploads/college/image/500/2190/Karate1_UA_210220_154936.jpg', 'https://images.uniapply.com/uploads/college/image/500/2190/Playarea_UA_210220_154940.jpg', 'https://images.uniapply.com/uploads/college/image/500/2190/Event_UA_210220_154927.jpg', 'https://images.uniapply.com/uploads/college/image/500/2190/Gardening_UA_210220_154930.jpg']","2B-3A, Vikash Nagar, Opp DDA Park, Vikash Nagar, Hastsal, West Delhi, 110059",7011956957,,,St. Bharti Public School,https://cdn.uniapply.com/assets/v1/d/images/main/spacer.71a50dbba44c.png,Nursery - Class 8,NA
Private,CBSE,1975,Co-Education,2Acres,Urban,False,True,True,False,False,False,True,True,True,True,False,False,True,False,False,True,True,True,True,True,True,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,True,True,False,[],"['https://images.uniapply.com/uploads/college/image/500/2190/St_Marks_Senior_Secondary_Public_School_Janakpuri_132_1340_Building_1.jpg', 'https://images.uniapply.com/uploads/college/image/500/2190/St_Marks_Senior_Secondary_Public_School_Janakpuri_132_1340_Assembly_2.jpg', 'https://images.uniapply.com/uploads/college/image/500/2190/St_Marks_Senior_Secondary_Public_School_Janakpuri_132_1340_Chemistry_Lab_3.jpg', 'https://images.uniapply.com/uploads/college/image/500/2190/St_Marks_Senior_Secondary_Public_School_Janakpuri_132_1340_Computer_Lab_4.jpg', 'https://images.uniapply.com/uploads/college/image/500/2190/St_Marks_Senior_Secondary_Public_School_Janakpuri_132_1340_Physics_Lab_5.jpg', 'https://images.uniapply.com/uploads/college/image/500/2190/St_Marks_Senior_Secondary_Public_School_Janakpuri_132_1340_Playground_6.jpg', 'https://images.uniapply.com/uploads/college/image/500/2190/St_Marks_Senior_Secondary_Public_School_Janakpuri_132_1340_Yoga_7.jpg']","A2, Janakpuri, West Delhi, 110058",smsjp@saintmarksschool.com,http://www.saintmarksschool.com/new/Janakpuri/,"011-25599975,011-25510490,011-25551696",St. Mark's Senior Secondary Public School,https://cdn.uniapply.com/assets/v1/d/images/main/spacer.71a50dbba44c.png,Class 1 - Class 12,26:1
Private,CBSE,1989,Co-Education,0.49Acre,Urban,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,True,True,False,[],[],"Dharampura, Najafgarh, South West Delhi, 110043",hbmss89@gmail.com,http://www.hbmss.in,011-25017761,Hind Bal Mandir Secondary School,https://cdn.uniapply.com/assets/v1/d/images/main/spacer.71a50dbba44c.png,Class 1 - Class 10,22:1
Private,CBSE,1996,Co-Education,1.5Acres,Urban,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,True,True,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,True,False,True,True,False,[],"['https://images.uniapply.com/uploads/college/image/500/2190/New_Delhi_Public_School_1266_Building_1.jpg', 'https://images.uniapply.com/uploads/college/image/500/2190/New_Delhi_Public_School_1266_Dance_1_2.jpg', 'https://images.uniapply.com/uploads/college/image/500/2190/New_Delhi_Public_School_1266_Event_3.jpg', 'https://images.uniapply.com/uploads/college/image/500/2190/New_Delhi_Public_School_1266_Independence_Day_4.jpg', 'https://images.uniapply.com/uploads/college/image/500/2190/New_Delhi_Public_School_1266_Main_Gate_5.jpg', 'https://images.uniapply.com/uploads/college/image/500/2190/New_Delhi_Public_School_1266_Play_Area_6.jpg', 'https://images.uniapply.com/uploads/college/image/500/2190/New_Delhi_Public_School_1266_Playground_7.jpg']","A-Block, Vikaspuri, West Delhi, 110018",ndpsonline@yahoo.co.in,http://www.ndpsedu.com,"011-25526601,011-49404314,011-49404315,011-49404316,9313076601",New Delhi Public School,https://cdn.uniapply.com/assets/v1/d/images/main/spacer.71a50dbba44c.png,Nursery - Class 12,31:1
Private,CBSE,1988,Co-Education,0.29Acre,Urban,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,[],"['https://images.uniapply.com/uploads/college/image/500/2190/MRC_Public_School_1324_Building_1.jpg', 'https://images.uniapply.com/uploads/college/image/500/2190/MRC_Public_School_1324_Sports_2.jpg']","B-29, Vikas Nagar, Hastsal, West Delhi, 110059",mrcihe@yahoo.co.in,9560741100,,MRC Public School,https://cdn.uniapply.com/assets/v1/d/images/main/spacer.71a50dbba44c.png,Class 1 - Class 10,24:1
Private,NA,NA,Co-Education,NA,NA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],"['https://images.uniapply.com/uploads/college/image/500/2190/Karate_UA_210218_191138.jpg', 'https://images.uniapply.com/uploads/college/image/500/2190/Playground_UA_210218_191146.jpg', 'https://images.uniapply.com/uploads/college/image/500/2190/Dance_UA_210218_191134.jpg', 'https://images.uniapply.com/uploads/college/image/500/2190/Library_UA_210218_191142.jpg', 'https://images.uniapply.com/uploads/college/image/500/2190/Classroom_UA_210218_191125.jpg', 'https://images.uniapply.com/uploads/college/image/500/2190/Campus_UA_210218_191121.jpg']","Hastsal Road, Uttam Nagar, Group 1, Hastsal, West Delhi, 110059","011-25377637,9811741628",,,Puja Convent School,https://cdn.uniapply.com/assets/v1/d/images/main/spacer.71a50dbba44c.png,Nursery - Class 8,NA
Private,CBSE,1996,Co-Education,2.6Acres,Urban,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,True,True,False,[],"['https://images.uniapply.com/uploads/college/image/500/2190/Rajdhani_Public_School_1365_Building_1.jpg', 'https://images.uniapply.com/uploads/college/image/500/2190/Rajdhani_Public_School_1365_Campus_2.jpg', 'https://images.uniapply.com/uploads/college/image/500/2190/Rajdhani_Public_School_1365_Entrance_3.jpg']","Vikas Nagar, Hastsal, West Delhi, 110059",rajdhanipublicschool@yahoo.com,8826443893,,Rajdhani Public School,https://cdn.uniapply.com/assets/v1/d/images/main/spacer.71a50dbba44c.png,Nursery - Class 12,16:1
Private,CBSE,2006,Co-Education,0.81Acre,Urban,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,True,True,False,[],"['https://images.uniapply.com/uploads/college/image/500/2190/Nirvan_Roopam_Modern_School_1972_Building_1.jpg', 'https://images.uniapply.com/uploads/college/image/500/2190/Nirvan_Roopam_Modern_School_1972_Basketball_ground_2.jpg', 'https://images.uniapply.com/uploads/college/image/500/2190/Nirvan_Roopam_Modern_School_1972_Activity_3.jpg', 'https://images.uniapply.com/uploads/college/image/500/2190/Nirvan_Roopam_Modern_School_1972_Classroom_4.jpg', 'https://images.uniapply.com/uploads/college/image/500/2190/Nirvan_Roopam_Modern_School_1972_Event_1_5.jpg', 'https://images.uniapply.com/uploads/college/image/500/2190/Nirvan_Roopam_Modern_School_1972_Lab_1_6.jpg', 'https://images.uniapply.com/uploads/college/image/500/2190/Nirvan_Roopam_Modern_School_1972_Lab_7.jpg']","Mohan Garden, Uttam Nagar, West Delhi, 110059",info@nirvanroopammodernschool.org,https://nirvanroopammodernschool.org/,9871269423,Nirvan Roopam Modern School,https://cdn.uniapply.com/assets/v1/d/images/main/spacer.71a50dbba44c.png,Class 1 - Class 10,26:1
Private,CBSE,1976,Co-Education,3.97Acres,Urban,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,True,True,True,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,True,True,False,[],"['https://images.uniapply.com/uploads/college/image/500/2190/building_2_UA_210503_142020.jpg', 'https://images.uniapply.com/uploads/college/image/500/2190/building_UA_210503_142029.jpg', 'https://images.uniapply.com/uploads/college/image/500/2190/students_UA_210503_142039.jpg']","A-Block, Narang Colony, Janakpuri, West Delhi, 110058",SSMSJP76@GMAIL.COM,https://www.ssmsschool.com,"011-25553198,011-2559 0180,011-2555 3198",S. S. Mota Singh School,https://cdn.uniapply.com/assets/v1/d/images/main/spacer.71a50dbba44c.png,Nursery - Class 12,26:1
Private,CBSE,1996,Co-Education,0.19Acre,Urban,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,True,True,False,[],"['https://images.uniapply.com/uploads/college/image/500/2188/Modern_Mission_School_1752_Activity_1_1.jpg', 'https://images.uniapply.com/uploads/college/image/500/2188/Modern_Mission_School_1752_Karate_2.jpg', 'https://images.uniapply.com/uploads/college/image/500/2188/Modern_Mission_School_1752_Students_3.jpg']","Naya Bazar, Najafgarh, South West Delhi, 110043",modernmissiomschool@gmail.com,http://modernmissionschool.com/,8287202091,Modern Mission School,https://cdn.uniapply.com/assets/v1/d/images/main/spacer.71a50dbba44c.png,Class 1 - Class 10,20:1
Private,CBSE,1990,Co-Education,0.29Acre,Urban,False,True,True,False,False,False,True,True,True,True,False,False,True,False,False,True,True,True,True,False,False,False,True,True,False,False,False,True,True,False,False,False,False,True,True,False,True,True,False,[],"['https://images.uniapply.com/uploads/college/image/500/2190/Activity_UA_210503_144451.jpg', 'https://images.uniapply.com/uploads/college/image/500/2190/Annual_Day_2_UA_210503_144510.jpg', 'https://images.uniapply.com/uploads/college/image/500/2190/Annual_Day_3_UA_210503_144530.jpg', 'https://images.uniapply.com/uploads/college/image/500/2190/Annual_Day_UA_210503_144556.jpg', 'https://images.uniapply.com/uploads/college/image/500/2190/Celeberation_UA_210503_144627.jpg', 'https://images.uniapply.com/uploads/college/image/500/2190/Music_UA_210503_144644.jpg']","A Block, Chander Nagar, Janakpuri, West Delhi, 110058",davps_jp58@rediffmail.com,http://slsuridavpsjp.ac.in/,"011-25599860,011-45694306",S.L. Suri DAV Public School,https://cdn.uniapply.com/assets/v1/d/images/main/spacer.71a50dbba44c.png,Nursery - Class 12,12:1
Private,CBSE,1978,Co-Education,2.2Acres,Urban,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,True,True,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,True,False,False,[],"['https://images.uniapply.com/uploads/college/image/500/2190/St_Francis_De_Sales_Senior_Secondary_School_1298_Building_4_1.jpg', 'https://images.uniapply.com/uploads/college/image/500/2190/St_Francis_De_Sales_Senior_Secondary_School_1298_Building_1_2.jpg', 'https://images.uniapply.com/uploads/college/image/500/2190/St_Francis_De_Sales_Senior_Secondary_School_1298_Building_3.jpg', 'https://images.uniapply.com/uploads/college/image/500/2190/St_Francis_De_Sales_Senior_Secondary_School_1298_Actitvity_4.jpg', 'https://images.uniapply.com/uploads/college/image/500/2190/St_Francis_De_Sales_Senior_Secondary_School_1298_Annual_day_5.jpg', 'https://images.uniapply.com/uploads/college/image/500/2190/St_Francis_De_Sales_Senior_Secondary_School_1298_Computer_Lab_6.jpg', 'https://images.uniapply.com/uploads/college/image/500/2190/St_Francis_De_Sales_Senior_Secondary_School_1298_Dance_7.jpg', 'https://images.uniapply.com/uploads/college/image/500/2190/St_Francis_De_Sales_Senior_Secondary_School_1298_Garden_8.jpg', 'https://images.uniapply.com/uploads/college/image/500/2190/St_Francis_De_Sales_Senior_Secondary_School_1298_Lab_9.jpg', 'https://images.uniapply.com/uploads/college/image/500/2190/St_Francis_De_Sales_Senior_Secondary_School_1298_Sports_10.jpg']","A-4C Block, Janakpuri, West Delhi, 110058",mail@sfsdelhi.com,http://sfsdelhi.com,"011-25551113,011-25510556",St. Francis De Sales Senior Secondary School,https://cdn.uniapply.com/assets/v1/d/images/main/spacer.71a50dbba44c.png,Class 1 - Class 12,30:1
Private,CBSE,1970,Co-Education,0.7Acre,Urban,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,True,True,True,False,True,False,True,False,False,False,True,True,True,False,False,False,False,True,True,False,True,True,False,[],"['https://images.uniapply.com/uploads/college/image/500/2190/Indira_Ideal_Senior_Secondary_School_1322_Building_2_1.jpg', 'https://images.uniapply.com/uploads/college/image/500/2190/Indira_Ideal_Senior_Secondary_School_1322_Building_1_2.jpg', 'https://images.uniapply.com/uploads/college/image/500/2190/Indira_Ideal_Senior_Secondary_School_1322_Building_3.jpg', 'https://images.uniapply.com/uploads/college/image/500/2190/Indira_Ideal_Senior_Secondary_School_1322_Event_1_4.jpg', 'https://images.uniapply.com/uploads/college/image/500/2190/Indira_Ideal_Senior_Secondary_School_1322_House_Captains_5.jpg', 'https://images.uniapply.com/uploads/college/image/500/2190/Indira_Ideal_Senior_Secondary_School_1322_Oath_Ceremony_6.jpg']","C-3, Janakpuri, West Delhi, 110058",iisssjp@yahoo.co.in,http://indiraidealschool.com/,"011-25594459,011-41587994,011-41587995",Indira Ideal Senior Secondary School,https://cdn.uniapply.com/assets/v1/d/images/main/spacer.71a50dbba44c.png,Nursery - Class 12,27:1
Private,CBSE,1986,Co-Education,NA,Urban,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],[],"Jhatikara More, New Roshanpura, Najafgarh, South West Delhi, 110043","011-25010884,011-25562777",,,Mukhram Boharia Saraswati Bal Mandir Secondary School,https://cdn.uniapply.com/assets/v1/d/images/main/spacer.71a50dbba44c.png,Nursery - Class 10,NA
Private,CBSE,NA,Co-Education,NA,NA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],"['https://images.uniapply.com/uploads/college/image/500/2190/Building_UA_210215_184014.jpg', 'https://images.uniapply.com/uploads/college/image/500/2190/Classroom_UA_210215_184018.jpg', 'https://images.uniapply.com/uploads/college/image/500/2190/Art_and_Craft_UA_210215_184011.jpg', 'https://images.uniapply.com/uploads/college/image/500/2190/Activity_UA_210215_184008.jpg', 'https://images.uniapply.com/uploads/college/image/500/2190/Event_UA_210215_184021.jpg']","Vikas Nagar Extension, Uttam Nagar, Suraksha Vihar, Hastsal, West Delhi, 110059",,,,Rajiv Gandhi Memorial Public School,https://cdn.uniapply.com/assets/v1/d/images/main/spacer.71a50dbba44c.png,Nursery - Class 10,NA
Private,CBSE,1989,Co-Education,4Acres,Urban,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,True,True,False,[],"['https://images.uniapply.com/uploads/college/image/500/2188/Rao_Man_Singh_Senior_Secondary_School_1657_Building_1.jpg', 'https://images.uniapply.com/uploads/college/image/500/2188/Rao_Man_Singh_Senior_Secondary_School_1657_Class_Room_2_2.jpg', 'https://images.uniapply.com/uploads/college/image/500/2188/Rao_Man_Singh_Senior_Secondary_School_1657_Class_Room_Activity_3.jpg', 'https://images.uniapply.com/uploads/college/image/500/2188/Rao_Man_Singh_Senior_Secondary_School_1657_Play_Ground_4.jpg', 'https://images.uniapply.com/uploads/college/image/500/2188/Rao_Man_Singh_Senior_Secondary_School_1657_Prayer_Assembly_5.jpg', 'https://images.uniapply.com/uploads/college/image/500/2188/Rao_Man_Singh_Senior_Secondary_School_1657_Yoga_6.jpg']","Paprawat Road, Roshan Vihar 1, Najafgarh, South West Delhi, 110043",raomansinghschool1989@gmail.com,http://raomansinghschool.in/,9911493706,Rao Man Singh Senior Secondary School,https://cdn.uniapply.com/assets/v1/d/images/main/spacer.71a50dbba44c.png,Nursery - Class 12,27:1
